pair,entry_dt,exit_dt,dir,entry_a,entry_b,exit_a,pnl,days_held,exit_b
ULTRACEMCO.NS : APOLLOHOSP.NS,2018-05-22,2018-05-31,SHORT,3646.493896484375,945.1641235351562,3636.152587890625,-7.17974853515625,9,
CGPOWER.NS : CEATLTD.NS,2018-05-04,2018-05-31,LONG,79.84539794921875,1388.7705078125,60.88644790649414,114.51187515258789,27,
ULTRACEMCO.NS : GRASIM.NS,2018-05-23,2018-05-31,SHORT,3593.33349609375,1005.9486083984376,3636.152587890625,-50.070678710937614,8,
MRF.NS : HINDZINC.NS,2018-05-30,2018-06-01,LONG,76283.2421875,138.45896911621094,74067.9140625,-2213.6376037597656,2,
APOLLOHOSP.NS : HAVELLS.NS,2018-05-22,2018-06-04,SHORT,945.1641235351562,520.1212768554688,918.6629028320312,14.660919189453125,13,
NTPC.NS : BEL.NS,2018-05-31,2018-06-04,LONG,99.42778778076172,33.08189392089844,96.1639633178711,-2.5987091064453125,4,
AMBUJACEM.NS : HAVELLS.NS,2018-05-08,2018-06-05,SHORT,204.3734130859375,519.0320434570312,179.96795654296875,6.0291748046875,28,
APOLLOHOSP.NS : TCS.NS,2018-05-21,2018-06-05,SHORT,960.0009765625,1552.8238525390625,917.34521484375,5.5906982421875,15,
GRASIM.NS : HAVELLS.NS,2018-05-22,2018-06-05,SHORT,998.4088745117188,520.1212768554688,983.7617797851562,-4.81842041015625,14,
GAIL.NS : LICHSGFIN.NS,2018-05-31,2018-06-06,LONG,86.8752670288086,403.00384521484375,82.43123626708984,-13.9010009765625,6,
BAJFINANCE.NS : HDFCBANK.NS,2018-05-31,2018-06-06,SHORT,2067.5810546875,1018.3035888671876,2117.3134765625,-88.80914306640636,6,
APOLLOHOSP.NS : AMBUJACEM.NS,2018-05-08,2018-06-06,LONG,1045.995849609375,204.3734130859375,907.8768920898438,-115.58401489257815,29,
JSWSTEEL.NS : HDFCBANK.NS,2018-05-31,2018-06-06,SHORT,297.51922607421875,1018.3035888671876,302.9873046875,-44.544799804687614,6,
BEL.NS : BDL.NS,2018-05-23,2018-06-07,SHORT,33.77592086791992,166.0196990966797,35.19288635253906,7.923000335693359,15,
JINDALSTEL.NS : HINDZINC.NS,2018-05-31,2018-06-07,SHORT,226.8000946044922,139.16336059570312,241.6204071044922,-14.303741455078125,7,
SBIN.NS : JINDALSTEL.NS,2018-05-22,2018-06-07,LONG,238.98193359375,237.47071838378903,253.80653381347656,10.674911499023409,16,
LT.NS : APOLLOTYRE.NS,2018-05-31,2018-06-07,LONG,1218.894287109375,237.9475250244141,1205.330078125,-19.44004821777341,7,
BDL.NS : CEATLTD.NS,2018-05-09,2018-06-07,LONG,169.67257690429688,1349.780029296875,175.3596649169922,94.31440734863281,29,
BPCL.NS : MGL.NS,2018-05-22,2018-06-08,LONG,129.46365356445312,670.5411987304688,133.45240783691406,-43.61360168457031,17,
APOLLOHOSP.NS : HDFCBANK.NS,2018-05-31,2018-06-08,SHORT,927.64306640625,1018.3035888671876,994.0670776367188,-109.30841064453136,8,
HDFCBANK.NS : HAVELLS.NS,2018-05-31,2018-06-08,LONG,1018.3035888671876,515.4324951171875,975.419189453125,-51.172668457031364,8,
ICICIPRULI.NS : INFY.NS,2018-05-23,2018-06-08,SHORT,399.2843322753906,495.9186401367187,411.11572265625,19.621307373046932,16,
TCS.NS : HDFCBANK.NS,2018-05-31,2018-06-08,SHORT,1532.8828125,1018.3035888671876,1538.2100830078125,-48.211669921875114,8,
IOC.NS : GAIL.NS,2018-06-04,2018-06-11,LONG,72.41921997070312,82.95116424560547,72.12754821777344,-2.3960723876953125,7,
IOC.NS : HINDZINC.NS,2018-05-29,2018-06-11,LONG,71.856689453125,135.8527374267578,72.12754821777344,-5.7164306640625,13,
COALINDIA.NS : BDL.NS,2018-05-31,2018-06-12,LONG,165.42727661132812,177.35012817382812,158.33551025390625,-4.335723876953125,12,
COALINDIA.NS : HAL.NS,2018-05-31,2018-06-12,LONG,165.42727661132812,437.8314514160156,158.33551025390625,27.43023681640625,12,
TCS.NS : SBILIFE.NS,2018-06-11,2018-06-13,SHORT,1540.4986572265625,702.5475463867188,1606.0032958984375,-75.6114501953125,2,
APOLLOHOSP.NS : SBILIFE.NS,2018-06-11,2018-06-14,SHORT,975.5211181640624,702.5475463867188,946.7260131835938,6.510864257812386,3,
NTPC.NS : POWERGRID.NS,2018-06-11,2018-06-14,LONG,95.9859390258789,76.40179443359375,93.99798583984376,-3.2177352905273295,3,
SBILIFE.NS : HAVELLS.NS,2018-06-12,2018-06-14,LONG,709.84423828125,528.3147583007812,680.2633056640625,-20.53485107421875,2,
AMBUJACEM.NS : SBILIFE.NS,2018-06-11,2018-06-14,SHORT,183.53079223632812,702.5475463867188,183.53079223632812,-22.28424072265625,3,
JSWSTEEL.NS : GRASIM.NS,2018-05-25,2018-06-15,LONG,292.275146484375,989.9087524414062,298.10186767578125,4.72210693359375,21,
BEL.NS : POWERGRID.NS,2018-06-08,2018-06-18,LONG,34.28197479248047,77.26069641113281,33.05297088623047,-1.5217971801757812,10,
BDL.NS : POWERGRID.NS,2018-05-07,2018-06-19,SHORT,169.8475341796875,81.7112808227539,170.04437255859375,-4.335113525390625,43,
TATASTEEL.NS : SBIN.NS,2018-05-22,2018-06-19,SHORT,22.217548370361328,238.98193359375,21.377840042114254,18.44099617004395,28,
HINDZINC.NS : POWERGRID.NS,2018-06-06,2018-06-20,LONG,139.679931640625,78.50996398925781,138.52938842773438,-0.38928985595703125,14,
ABB.NS : HINDZINC.NS,2018-06-15,2018-06-20,SHORT,1064.3612060546875,142.8966064453125,1055.3359375,4.658050537109375,5,
HINDZINC.NS : APOLLOTYRE.NS,2018-05-31,2018-06-20,LONG,139.16336059570312,237.9475250244141,138.52938842773438,-2.2244415283202557,20,
IOC.NS : GAIL.NS,2018-06-20,2018-06-21,SHORT,68.9190902709961,84.91940307617188,70.93999481201172,-2.9369583129882812,1,
NTPC.NS : HINDZINC.NS,2018-06-06,2018-06-21,SHORT,96.43101501464844,139.679931640625,92.12869262695312,0.99169921875,15,
SBIN.NS : TATAPOWER.NS,2018-05-22,2018-06-21,LONG,238.98193359375,67.5511474609375,252.86526489257812,16.74675750732422,30,
SBIN.NS : GRASIM.NS,2018-05-21,2018-06-21,LONG,230.0871734619141,994.9033203125,252.86526489257812,45.733413696289034,31,
CGPOWER.NS : HINDZINC.NS,2018-05-31,2018-06-21,SHORT,60.88644790649414,139.16336059570312,54.40179443359375,3.690601348876953,21,
SBIN.NS : CGPOWER.NS,2018-05-22,2018-06-21,LONG,238.98193359375,73.6082534790039,252.86526489257812,33.08979034423828,30,
CGPOWER.NS : BDL.NS,2018-05-31,2018-06-21,SHORT,60.88644790649414,177.35012817382812,54.40179443359375,-3.642742156982422,21,
TATAPOWER.NS : HINDZINC.NS,2018-06-06,2018-06-21,SHORT,67.76807403564453,139.679931640625,64.6877212524414,-0.2302703857421875,15,
ICICIBANK.NS : APOLLOHOSP.NS,2018-06-15,2018-06-21,SHORT,269.0177917480469,1008.562255859375,283.7304992675781,-23.83917236328125,6,
NTPC.NS : BDL.NS,2018-05-29,2018-06-22,SHORT,98.47830200195312,176.125244140625,93.34521484375,-4.4475250244140625,24,
NTPC.NS : HAL.NS,2018-06-14,2018-06-22,SHORT,93.99798583984376,403.0402526855469,93.34521484375,-23.659790039062486,8,
JINDALSTEL.NS : HINDZINC.NS,2018-06-15,2018-06-22,SHORT,231.19679260253903,142.8966064453125,228.13392639160156,-4.098388671875028,7,
CEATLTD.NS : HINDZINC.NS,2018-06-15,2018-06-22,SHORT,1235.57373046875,142.8966064453125,1222.6693115234375,5.7431640625,7,
JSWSTEEL.NS : APOLLOHOSP.NS,2018-06-01,2018-06-22,LONG,297.51922607421875,904.948486328125,302.04608154296875,-87.56903076171875,21,
NTPC.NS : BEL.NS,2018-06-07,2018-06-22,SHORT,96.43101501464844,35.19288635253906,93.34521484375,-0.38434028625487926,15,
APOLLOHOSP.NS : AMBUJACEM.NS,2018-06-15,2018-06-22,LONG,1008.562255859375,182.551025390625,997.0443725585938,-11.51788330078125,7,
SBIN.NS : AMBUJACEM.NS,2018-05-10,2018-06-22,LONG,233.3815460205078,196.000732421875,257.0067443847656,37.07490539550781,43,
ULTRACEMCO.NS : APOLLOHOSP.NS,2018-06-15,2018-06-25,SHORT,3584.44921875,1008.562255859375,3643.046630859375,-60.20782470703125,10,
SBIN.NS : VEDL.NS,2018-05-22,2018-06-25,LONG,238.98193359375,106.92601013183594,252.67706298828125,29.26166534423828,34,
VEDL.NS : HINDZINC.NS,2018-05-30,2018-06-25,SHORT,99.4596176147461,138.45896911621094,91.3594741821289,5.1417388916015625,26,
TCS.NS : SBILIFE.NS,2018-06-15,2018-06-25,LONG,1620.0462646484375,662.4161376953125,1601.73291015625,-36.01263427734375,10,
LT.NS : HINDZINC.NS,2018-06-15,2018-06-26,SHORT,1182.871826171875,142.8966064453125,1129.6385498046875,40.93000793457031,11,
GRASIM.NS : APOLLOHOSP.NS,2018-06-15,2018-06-26,SHORT,991.0133666992188,1008.562255859375,995.7196044921876,-15.29693603515625,11,
HINDZINC.NS : GAIL.NS,2018-06-26,2018-06-27,SHORT,130.5933380126953,84.60990905761719,128.38623046875,-0.9990158081054688,1,
TATASTEEL.NS : AMBUJACEM.NS,2018-06-26,2018-06-28,SHORT,21.16598892211914,188.78598022460935,21.125547409057617,-9.801889419555636,2,
JSWSTEEL.NS : GRASIM.NS,2018-06-26,2018-06-28,SHORT,289.40667724609375,995.7196044921876,289.0033264160156,-31.38827514648449,2,
NTPC.NS : HAL.NS,2018-06-28,2018-07-02,LONG,92.8111343383789,349.5279541015625,91.11988830566406,-7.738334655761719,4,
AMBUJACEM.NS : HAVELLS.NS,2018-06-25,2018-07-02,LONG,184.1988220214844,507.0494995117187,178.0529327392578,-3.7304534912110228,7,
HDFCBANK.NS : HAVELLS.NS,2018-06-28,2018-07-03,LONG,1014.2103271484376,495.3039855957031,985.3429565429688,-48.38021850585949,5,
APOLLOHOSP.NS : HAVELLS.NS,2018-06-19,2018-07-04,LONG,1034.8682861328125,510.88580322265625,1056.0498046875,9.71185302734375,15,
COALINDIA.NS : HAL.NS,2018-06-22,2018-07-04,SHORT,147.89337158203125,378.7276916503906,147.61415100097656,-31.881912231445312,12,
COALINDIA.NS : BDL.NS,2018-06-25,2018-07-05,SHORT,144.62669372558594,167.4196014404297,150.9366455078125,-10.925277709960938,10,
LT.NS : APOLLOTYRE.NS,2018-06-29,2018-07-06,LONG,1134.1302490234375,224.42877197265625,1126.30322265625,-14.453872680664062,7,
CEATLTD.NS : HAL.NS,2018-06-27,2018-07-06,SHORT,1159.851318359375,358.39141845703125,1199.3026123046875,-54.589599609375,9,
NTPC.NS : CEATLTD.NS,2018-06-27,2018-07-06,LONG,91.26822662353516,1159.851318359375,89.10224914550781,-41.617271423339844,9,
GAIL.NS : LICHSGFIN.NS,2018-06-29,2018-07-06,LONG,84.23855590820312,397.49078369140625,85.21648406982422,-12.168556213378906,7,
BDL.NS : CEATLTD.NS,2018-06-27,2018-07-06,LONG,164.20419311523438,1159.851318359375,163.96356201171875,-39.691925048828125,9,
IOC.NS : HINDZINC.NS,2018-06-27,2018-07-06,SHORT,64.85646057128906,128.38623046875,65.2939682006836,-1.0949325561523295,9,
CGPOWER.NS : CEATLTD.NS,2018-06-27,2018-07-06,LONG,49.699180603027344,1159.851318359375,59.45091247558594,-29.699562072753906,9,
JSWSTEEL.NS : APOLLOHOSP.NS,2018-07-02,2018-07-09,SHORT,280.93560791015625,1039.0657958984375,286.2872009277344,-68.26187133789062,7,
NTPC.NS : POWERGRID.NS,2018-06-28,2018-07-09,LONG,92.8111343383789,72.14642333984375,89.7550048828125,-2.938995361328125,11,
GRASIM.NS : APOLLOHOSP.NS,2018-07-02,2018-07-09,SHORT,948.2723999023438,1039.0657958984375,945.1508178710938,-59.7886962890625,7,
HINDZINC.NS : APOLLOTYRE.NS,2018-06-29,2018-07-09,LONG,128.90280151367188,224.42877197265625,131.46206665039062,-4.59771728515625,10,
TCS.NS : INFY.NS,2018-07-06,2018-07-10,LONG,1684.2301025390625,546.2846069335938,1650.9053955078125,-40.619873046875,4,
JINDALSTEL.NS : AMBUJACEM.NS,2018-06-25,2018-07-10,SHORT,223.34201049804688,184.1988220214844,224.13243103027344,-2.972640991210966,15,
SBIN.NS : AMBUJACEM.NS,2018-06-26,2018-07-10,SHORT,251.68875122070312,188.78598022460935,248.25320434570312,-3.3338317871093466,14,
CGPOWER.NS : JINDALSTEL.NS,2018-06-28,2018-07-10,LONG,55.09481430053711,207.3854827880859,59.846920013427734,-11.994842529296903,12,
ICICIBANK.NS : APOLLOHOSP.NS,2018-06-28,2018-07-10,SHORT,258.4475402832031,988.2105102539062,260.3521423339844,-5.662597656249886,12,
MGL.NS : POWERGRID.NS,2018-07-09,2018-07-11,LONG,707.1323852539062,72.02928924560547,689.3872680664062,-17.1204833984375,2,
NTPC.NS : BEL.NS,2018-07-06,2018-07-12,SHORT,89.10224914550781,32.040855407714844,91.41659545898438,-3.7024059295654297,6,
BPCL.NS : MGL.NS,2018-06-27,2018-07-13,SHORT,124.64456939697266,685.279296875,125.89818572998048,-3.1596221923828267,16,
BDL.NS : HAL.NS,2018-05-24,2018-07-13,LONG,166.17276000976562,417.8057556152344,161.31689453125,70.52517700195312,50,
BEL.NS : POWERGRID.NS,2018-07-06,2018-07-16,LONG,32.040855407714844,70.9752197265625,29.2069091796875,-2.6582489013671875,10,
MRF.NS : HINDZINC.NS,2018-06-29,2018-07-16,LONG,74192.140625,128.90280151367188,73556.390625,-632.9559020996094,17,
IOC.NS : GAIL.NS,2018-06-27,2018-07-17,SHORT,64.85646057128906,81.4037857055664,68.52324676513672,3.7358169555664062,20,
BDL.NS : POWERGRID.NS,2018-06-27,2018-07-17,LONG,164.20419311523438,73.08338928222656,156.8984375,-5.0609283447265625,20,
JSWSTEEL.NS : GRASIM.NS,2018-07-12,2018-07-18,LONG,290.22271728515625,922.2435302734376,271.09423828125,-3.1847534179686363,6,
HINDZINC.NS : SBILIFE.NS,2018-07-19,2018-07-23,LONG,126.27308654785156,624.8976440429688,125.7095718383789,-19.298072814941406,4,
APOLLOHOSP.NS : SBILIFE.NS,2018-07-19,2018-07-23,LONG,931.1571044921876,624.8976440429688,930.9617919921876,-18.92987060546875,4,
ABB.NS : HINDZINC.NS,2018-06-26,2018-07-23,LONG,1041.0970458984375,130.5933380126953,1001.8855590820312,-34.327720642089844,27,
ICICIPRULI.NS : INFY.NS,2018-06-15,2018-07-23,SHORT,392.2931213378906,545.0084838867188,368.4999084472656,55.56854248046875,38,
TCS.NS : ICICIPRULI.NS,2018-06-15,2018-07-23,LONG,1620.0462646484375,392.2931213378906,1769.4046630859375,173.151611328125,38,
AMBUJACEM.NS : SBILIFE.NS,2018-07-19,2018-07-23,LONG,172.2187957763672,624.8976440429688,176.36058044433594,-14.5927734375,4,
TCS.NS : INFY.NS,2018-07-11,2018-07-24,LONG,1743.17529296875,561.6831665039062,1763.5379638671875,-3.755859375,13,
SBIN.NS : GRASIM.NS,2018-07-13,2018-07-24,LONG,242.6057281494141,898.3758544921875,251.1710662841797,-53.09683227539065,11,
JSWSTEEL.NS : HDFCBANK.NS,2018-06-28,2018-07-24,SHORT,289.0033264160156,1014.2103271484376,291.2752380371094,11.483581542968636,26,
NTPC.NS : BDL.NS,2018-07-20,2018-07-25,LONG,92.36605072021484,150.00827026367188,89.60665893554688,-3.9624710083007812,5,
LT.NS : HINDZINC.NS,2018-07-06,2018-07-25,LONG,1126.30322265625,127.7288055419922,1174.6888427734375,43.76011657714845,19,
NTPC.NS : POWERGRID.NS,2018-07-20,2018-07-25,LONG,92.36605072021484,68.63279724121094,89.60665893554688,-2.7008132934570312,5,
IOC.NS : HINDZINC.NS,2018-07-18,2018-07-25,LONG,69.66912078857422,126.48438262939452,67.96072387695312,-7.578323364257827,7,
ULTRACEMCO.NS : GRASIM.NS,2018-06-25,2018-07-25,LONG,3643.046630859375,966.761474609375,3937.997314453125,314.88055419921875,30,
NTPC.NS : HAL.NS,2018-07-23,2018-07-26,LONG,93.84962463378906,320.2452392578125,91.0011978149414,-6.514015197753906,3,
AMBUJACEM.NS : HAVELLS.NS,2018-07-10,2018-07-26,SHORT,182.0166015625,551.7222290039062,199.07369995117188,22.162811279296875,16,
BAJFINANCE.NS : HDFCBANK.NS,2018-07-23,2018-07-26,LONG,2705.16748046875,1026.39501953125,2632.380126953125,-89.99365234375,3,
TCS.NS : SBILIFE.NS,2018-07-11,2018-07-26,LONG,1743.17529296875,652.8516235351562,1733.278076171875,-20.8421630859375,15,
HINDZINC.NS : POWERGRID.NS,2018-07-25,2018-07-27,LONG,132.35430908203125,68.57421875,128.59759521484375,-5.4159393310546875,2,
JINDALSTEL.NS : HINDZINC.NS,2018-07-18,2018-07-27,SHORT,183.9694061279297,126.48438262939452,201.259765625,-15.17714691162108,9,
APOLLOHOSP.NS : TCS.NS,2018-06-13,2018-07-27,SHORT,951.8993530273438,1606.0032958984375,911.537353515625,149.15399169921875,44,
CGPOWER.NS : JINDALSTEL.NS,2018-07-18,2018-07-27,LONG,57.27286148071289,183.9694061279297,62.668487548828125,-11.894733428955078,9,
AMBUJACEM.NS : SBILIFE.NS,2018-07-24,2018-07-27,LONG,189.40948486328125,645.5056762695312,200.49884033203125,-27.7603759765625,3,
BEL.NS : BDL.NS,2018-07-20,2018-07-30,LONG,29.973228454589844,150.00827026367188,31.173322677612305,-13.148935317993164,10,
BDL.NS : POWERGRID.NS,2018-07-26,2018-07-30,SHORT,150.3145294189453,70.99472045898438,164.3572998046875,-13.515708923339844,4,
CGPOWER.NS : BDL.NS,2018-06-28,2018-07-30,LONG,55.09481430053711,162.69491577148438,63.21300506591797,6.455806732177734,32,
CGPOWER.NS : HINDZINC.NS,2018-06-28,2018-07-31,LONG,55.09481430053711,127.7757797241211,63.411014556884766,4.5829315185546875,33,
TATAPOWER.NS : HINDZINC.NS,2018-07-25,2018-07-31,SHORT,61.05134201049805,132.35430908203125,67.12946319580078,-6.923381805419922,6,
COALINDIA.NS : BDL.NS,2018-07-31,2018-08-01,SHORT,145.79933166503906,168.07577514648438,151.13211059570312,-6.623321533203125,1,
GAIL.NS : LICHSGFIN.NS,2018-07-24,2018-08-01,SHORT,90.56417846679688,455.9290466308594,92.92857360839844,-16.783065795898438,8,
IOC.NS : LICHSGFIN.NS,2018-07-10,2018-08-01,SHORT,64.68977355957031,420.8152160644531,70.00245666503906,15.382476806640625,22,
BEL.NS : POWERGRID.NS,2018-07-31,2018-08-02,LONG,33.64577865600586,71.17041015625,33.790374755859375,-2.3539772033691406,2,
MRF.NS : HINDZINC.NS,2018-07-20,2018-08-02,LONG,76010.96875,124.55908203125,77660.609375,1642.3384704589844,13,
COALINDIA.NS : HAL.NS,2018-07-31,2018-08-02,SHORT,145.79933166503906,401.1764221191406,152.75148010253906,-11.528900146484375,2,
HINDZINC.NS : GAIL.NS,2018-06-29,2018-08-06,SHORT,128.90280151367188,84.23855590820312,133.97439575195312,3.8659820556640625,38,
CEATLTD.NS : HINDZINC.NS,2018-07-20,2018-08-06,LONG,1272.1844482421875,124.55908203125,1294.6993408203125,13.099578857421875,17,
LT.NS : APOLLOTYRE.NS,2018-07-19,2018-08-06,SHORT,1119.0096435546875,249.88479614257812,1147.783203125,-32.21253967285159,18,
CEATLTD.NS : HAL.NS,2018-07-20,2018-08-06,LONG,1272.1844482421875,325.1532897949219,1294.6993408203125,-48.14459228515625,17,
GRASIM.NS : APOLLOHOSP.NS,2018-07-24,2018-08-06,LONG,960.0380249023438,916.9547119140624,959.8939208984376,-41.0428466796875,13,
HINDZINC.NS : SBILIFE.NS,2018-07-27,2018-08-07,SHORT,128.59759521484375,684.3554077148438,134.18569946289062,-13.427093505859375,11,
ULTRACEMCO.NS : JINDALSTEL.NS,2018-06-25,2018-08-07,LONG,3643.046630859375,223.34201049804688,4095.571533203125,463.83770751953125,43,
APOLLOHOSP.NS : SBILIFE.NS,2018-07-26,2018-08-08,SHORT,914.9536743164062,663.7965698242188,948.5317993164062,-29.634033203125,13,
NTPC.NS : HAL.NS,2018-07-31,2018-08-09,SHORT,91.89132690429688,401.1764221191406,95.3628387451172,3.7766265869140483,9,
BDL.NS : POWERGRID.NS,2018-08-03,2018-08-13,SHORT,164.72914123535156,74.25459289550781,166.12905883789062,-2.2588043212890625,10,
TATASTEEL.NS : AMBUJACEM.NS,2018-07-24,2018-08-13,SHORT,20.676780700683594,189.40948486328125,22.299875259399418,5.72524833679196,20,
JSWSTEEL.NS : APOLLOHOSP.NS,2018-07-30,2018-08-13,LONG,300.0615539550781,909.1946411132812,313.1037292480469,-120.8306884765625,14,
ULTRACEMCO.NS : APOLLOHOSP.NS,2018-07-06,2018-08-13,LONG,3839.5205078125,992.4566650390624,4083.4013671875,193.2700195312499,38,
JINDALSTEL.NS : AMBUJACEM.NS,2018-07-24,2018-08-13,SHORT,193.55320739746097,189.40948486328125,197.45590209960935,3.4456481933594034,20,
APOLLOHOSP.NS : AMBUJACEM.NS,2018-07-24,2018-08-13,SHORT,916.9547119140624,189.40948486328125,1043.0675048828125,-118.76445007324233,20,
SBIN.NS : CGPOWER.NS,2018-07-25,2018-08-13,LONG,255.87728881835935,61.43096160888672,276.8670349121094,21.93027114868167,19,
TATASTEEL.NS : SBIN.NS,2018-07-23,2018-08-13,SHORT,20.265125274658203,250.7004547119141,22.299875259399418,24.13183021545407,21,
ICICIPRULI.NS : INFY.NS,2018-07-25,2018-08-13,LONG,396.8157653808594,588.609130859375,400.4044189453125,-7.045745849609375,19,
TCS.NS : ICICIPRULI.NS,2018-07-26,2018-08-13,SHORT,1733.278076171875,406.4510498046875,1764.5523681640625,-37.3209228515625,18,
IGL.NS : HDFCLIFE.NS,2018-08-01,2018-08-14,LONG,151.7352752685547,487.4465942382813,137.943359375,13.395004272460994,13,
ICICIBANK.NS : APOLLOHOSP.NS,2018-07-23,2018-08-14,LONG,263.8887023925781,930.9617919921876,318.3807678222656,-118.71789550781239,22,
HINDZINC.NS : MGL.NS,2018-07-23,2018-08-16,SHORT,125.7095718383789,715.4754028320312,129.6306610107422,65.87310028076172,24,
APOLLOHOSP.NS : HAVELLS.NS,2018-07-10,2018-08-16,SHORT,984.4525146484376,551.7222290039062,1113.2496337890625,-25.460388183593636,37,
SBIN.NS : TATAPOWER.NS,2018-07-23,2018-08-16,LONG,250.7004547119141,61.276458740234375,275.5022277832031,25.612190246582003,24,
MGL.NS : POWERGRID.NS,2018-07-23,2018-08-16,LONG,715.4754028320312,69.12079620361328,785.2695922851562,65.63639831542969,24,
SBIN.NS : GRASIM.NS,2018-08-03,2018-08-16,LONG,281.6673889160156,966.42529296875,275.5022277832031,0.3179931640625,13,
GAIL.NS : LICHSGFIN.NS,2018-08-06,2018-08-16,SHORT,93.17613220214844,468.69390869140625,97.49639129638672,0.1681442260741619,10,
SIEMENS.NS : MGL.NS,2018-07-23,2018-08-16,SHORT,936.3021850585938,715.4754028320312,968.2105712890624,37.885803222656364,24,
CGPOWER.NS : HINDZINC.NS,2018-08-07,2018-08-16,SHORT,58.5103874206543,134.18569946289062,58.60939407348633,-4.654045104980469,9,
HAL.NS : MGL.NS,2018-07-23,2018-08-16,SHORT,320.2452392578125,715.4754028320312,389.7449645996094,0.294464111328125,24,
ULTRACEMCO.NS : GRASIM.NS,2018-08-09,2018-08-16,LONG,4196.921875,957.925048828125,4102.19140625,-96.74755859375,7,
TATAPOWER.NS : HINDZINC.NS,2018-08-07,2018-08-16,SHORT,63.30249786376953,134.18569946289062,60.466041564941406,-1.7185821533203125,9,
BPCL.NS : MGL.NS,2018-07-26,2018-08-17,SHORT,126.63082122802734,760.7485961914062,122.9513931274414,20.958480834960938,22,
GRASIM.NS : HAVELLS.NS,2018-07-03,2018-08-17,SHORT,946.879638671875,514.8168334960938,1004.5079345703124,80.21063232421886,45,
VEDL.NS : HINDZINC.NS,2018-08-13,2018-08-17,SHORT,85.67549896240234,134.60830688476562,85.2397689819336,-3.9314422607421875,4,
BDL.NS : HAL.NS,2018-07-20,2018-08-20,SHORT,150.00827026367188,325.1532897949219,160.92315673828125,46.615081787109375,31,
HINDZINC.NS : GAIL.NS,2018-08-16,2018-08-20,SHORT,129.6306610107422,97.49639129638672,131.6029510498047,-5.624084472656264,4,
CEATLTD.NS : HINDZINC.NS,2018-08-16,2018-08-21,LONG,1349.2508544921875,129.6306610107422,1326.2669677734375,-26.904998779296875,5,
NTPC.NS : CEATLTD.NS,2018-07-20,2018-08-21,SHORT,92.36605072021484,1272.1844482421875,95.45186614990234,50.9967041015625,32,
APOLLOHOSP.NS : TCS.NS,2018-08-14,2018-08-23,LONG,1104.1717529296875,1767.5518798828125,1120.13134765625,-11.8739013671875,9,
CEATLTD.NS : HAL.NS,2018-08-17,2018-08-23,LONG,1349.110107421875,387.4462585449219,1311.3509521484375,-26.948944091796932,6,
BDL.NS : CEATLTD.NS,2018-07-20,2018-08-23,SHORT,150.00827026367188,1272.1844482421875,158.40771484375,30.767059326171875,34,
CGPOWER.NS : CEATLTD.NS,2018-07-20,2018-08-23,SHORT,58.70839309692383,1272.1844482421875,59.89642333984375,37.97847366333008,34,
SBIN.NS : JINDALSTEL.NS,2018-07-17,2018-08-24,LONG,243.829345703125,196.61607360839844,282.7968444824219,35.65763854980466,38,
ABB.NS : HINDZINC.NS,2018-08-06,2018-08-24,SHORT,1046.7489013671875,133.97439575195312,1156.058837890625,-106.0228271484375,18,
SBIN.NS : VEDL.NS,2018-07-26,2018-08-24,LONG,270.7960205078125,85.75470733642578,282.7968444824219,9.010292053222656,29,
JSWSTEEL.NS : HAVELLS.NS,2018-07-03,2018-08-24,SHORT,279.41168212890625,514.8168334960938,324.727294921875,112.46990966796875,52,
LT.NS : HINDZINC.NS,2018-08-10,2018-08-27,SHORT,1124.8355712890625,134.74923706054688,1221.5765380859375,-90.89459228515625,17,
IOC.NS : LICHSGFIN.NS,2018-08-06,2018-08-27,SHORT,70.06495666503906,468.69390869140625,65.86964416503906,-10.07696533203125,21,
IOC.NS : GAIL.NS,2018-08-16,2018-08-28,SHORT,66.04398345947266,97.49639129638672,65.63755798339844,-6.909523010253906,12,
TCS.NS : HAVELLS.NS,2018-07-17,2018-08-29,LONG,1766.3167724609375,533.506103515625,1827.939208984375,-91.21990966796875,43,
TATASTEEL.NS : AMBUJACEM.NS,2018-08-27,2018-08-29,SHORT,22.78601455688477,215.2846221923828,23.29568099975586,-8.1252517700195,2,
ULTRACEMCO.NS : JINDALSTEL.NS,2018-08-14,2018-08-29,LONG,4185.5302734375,197.11007690429688,4285.66357421875,82.29953002929688,15,
AMBUJACEM.NS : SBILIFE.NS,2018-08-10,2018-08-29,LONG,202.8146820068359,640.822021484375,207.6690368652344,-14.274673461914006,19,
HINDZINC.NS : POWERGRID.NS,2018-08-29,2018-08-30,LONG,140.14950561523438,75.36723327636719,139.421630859375,-2.2504425048828125,1,
AMBUJACEM.NS : HAVELLS.NS,2018-08-07,2018-09-03,SHORT,204.9523773193359,651.31005859375,213.7704162597656,28.527359008789062,27,
TCS.NS : INFY.NS,2018-08-23,2018-09-03,LONG,1795.3853759765625,594.41552734375,1811.088623046875,0.0283203125,11,
CGPOWER.NS : BDL.NS,2018-08-30,2018-09-03,LONG,59.10440826416016,153.83615112304688,57.817378997802734,-4.261852264404304,4,
COALINDIA.NS : BDL.NS,2018-08-06,2018-09-04,LONG,158.1121368408203,163.7667236328125,156.12982177734375,5.0828399658203125,29,
COALINDIA.NS : HAL.NS,2018-08-21,2018-09-04,LONG,162.71900939941406,378.603515625,156.12982177734375,4.3245086669921875,14,
